,top_genres,num_tracks_in_album,num_listens_per_album,track_favorites,duration,interest,num_listens_per_song,chroma_cens,chroma_cqt,chroma_stft,mfcc,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zcr
29796,Hip-Hop/Pop,3,2,0,1,4,4,1,2,3,1,4,1,2,3,3,3,3
29797,Hip-Hop/Pop,3,2,0,4,4,4,3,2,4,3,4,0,1,2,1,1,0
29798,Hip-Hop/Pop,1,4,0,2,1,4,1,1,0,1,3,4,1,1,0,4,1
29799,Hip-Hop/Pop,1,4,0,1,4,4,1,1,2,3,4,2,4,0,3,4,2
29800,Hip-Hop/Pop,1,4,0,0,4,2,3,1,2,3,1,0,0,0,1,1,0
29801,Hip-Hop/Pop,1,4,0,3,4,2,3,2,3,2,3,0,0,1,1,4,0
29802,Hip-Hop/Pop,1,4,0,2,2,4,1,1,1,3,2,1,3,1,2,3,1
29803,Hip-Hop/Pop,1,4,0,3,4,2,1,0,1,2,4,0,1,2,1,4,0
29804,Hip-Hop/Pop,1,4,0,4,4,2,0,0,0,1,3,0,0,1,1,4,0
29805,Hip-Hop/Pop,1,4,0,0,1,4,3,3,1,1,2,0,0,0,1,4,0
29806,Hip-Hop/Pop,1,4,0,1,1,1,1,2,4,0,4,2,4,1,4,4,2
29807,Hip-Hop/Pop,1,4,0,1,4,2,1,0,3,1,3,4,2,1,0,3,1
29808,Hip-Hop/Pop,1,4,0,3,1,4,0,0,0,1,3,0,0,1,1,0,0
29809,Hip-Hop/Pop,1,4,0,1,4,4,1,1,1,0,3,0,0,1,1,1,0
29810,Hip-Hop/Pop,1,4,0,0,1,4,0,0,0,2,2,0,1,1,1,1,0
29811,Hip-Hop/Pop,1,4,0,2,1,1,1,2,3,0,4,2,4,0,4,2,3
29812,Hip-Hop/Pop,3,1,3,2,2,1,0,0,2,3,4,1,2,1,2,2,2
29813,Hip-Hop/Pop,3,1,3,2,2,1,2,2,3,0,4,2,2,0,3,0,3
29814,Hip-Hop/Pop,3,1,3,2,2,1,2,1,1,3,4,2,3,2,3,1,3
29815,Hip-Hop/Pop,3,1,3,2,2,1,3,3,3,1,4,2,3,2,3,2,2
29816,Hip-Hop/Pop,3,1,3,2,3,3,4,4,4,3,4,2,3,2,3,1,3
29817,Hip-Hop/Pop,3,1,3,1,3,3,1,1,1,3,4,2,2,1,2,3,3
29818,Hip-Hop/Pop,3,1,3,1,3,1,1,1,3,3,4,1,3,1,2,2,2
29819,Hip-Hop/Pop,3,1,3,2,3,3,1,1,3,3,4,1,3,1,2,4,2
29820,Hip-Hop/Pop,3,1,3,4,3,3,3,2,2,2,4,2,2,2,2,0,3
29821,Hip-Hop/Pop,3,1,3,3,3,3,4,3,4,1,3,4,1,1,0,1,3
29822,Hip-Hop/Pop,1,3,4,1,2,1,1,1,3,4,4,4,1,2,2,2,2
29823,Hip-Hop/Pop,1,3,4,2,2,3,3,3,4,0,4,2,3,3,3,1,3
29824,Hip-Hop/Pop,1,3,4,2,2,1,3,3,4,3,4,1,2,3,2,0,2
29825,Hip-Hop/Pop,1,3,4,2,2,1,2,3,1,0,4,2,3,3,3,2,3
29826,Hip-Hop/Pop,1,3,4,2,2,3,4,3,1,0,4,1,2,2,2,0,3
29827,Hip-Hop/Pop,1,3,4,1,3,3,0,1,0,0,4,0,0,1,1,4,0
29828,Hip-Hop/Pop,1,3,4,2,3,3,4,3,4,4,4,0,1,2,1,2,0
29829,Hip-Hop/Pop,1,3,4,1,2,3,4,3,3,3,4,1,3,4,3,2,1
29830,Hip-Hop/Pop,1,3,4,2,3,3,1,0,0,3,4,2,2,3,3,4,3
29831,Hip-Hop/Pop,1,3,4,2,3,3,0,0,2,0,4,1,2,3,3,1,2
29832,Hip-Hop/Pop,1,3,4,2,3,3,1,2,2,1,3,2,3,2,3,2,3
29833,Hip-Hop/Pop,1,3,4,2,3,3,4,3,4,4,3,1,2,2,3,0,2
29834,Hip-Hop/Pop,1,3,2,1,3,3,1,0,0,2,1,0,1,2,0,1,1
29835,Hip-Hop/Pop,3,0,0,1,0,0,4,0,3,0,0,1,0,4,1,4,0
29836,Hip-Hop/Pop,3,0,0,1,0,0,4,0,1,0,0,1,0,4,1,4,0
29837,Hip-Hop/Pop,3,0,0,1,0,0,4,0,2,0,0,1,0,4,1,4,0
29838,Hip-Hop/Pop,3,0,0,1,0,0,4,0,0,0,0,1,0,4,1,4,0
29839,Hip-Hop/Pop,3,0,0,1,0,0,4,0,2,0,0,4,0,4,1,4,0
29840,Hip-Hop/Pop,3,0,0,1,0,0,4,0,3,0,0,1,0,4,1,4,0
29841,Hip-Hop/Pop,0,0,3,2,3,3,0,1,2,3,2,1,1,2,2,3,1
29842,Hip-Hop/Pop,3,0,0,1,0,0,4,0,3,0,0,4,0,4,1,4,0
29843,Hip-Hop/Pop,3,0,0,1,0,0,4,0,2,0,0,1,0,4,1,4,0
29844,Hip-Hop/Pop,3,0,1,1,0,0,4,0,1,0,0,2,0,4,1,4,0
29845,Hip-Hop/Pop,3,0,1,1,0,0,4,0,1,0,0,2,0,4,1,4,0
29846,Hip-Hop/Pop,3,0,1,1,0,0,4,0,2,0,0,2,0,4,1,4,0
29847,Hip-Hop/Pop,3,0,1,1,0,0,4,0,0,0,0,2,0,4,1,4,0
29848,Hip-Hop/Pop,3,0,1,1,0,0,4,0,2,0,0,2,0,4,1,4,0
29849,Hip-Hop/Pop,3,0,1,1,0,0,4,0,0,0,0,2,0,4,1,4,0
29850,Hip-Hop/Pop,3,1,0,1,2,1,2,3,0,3,4,4,1,3,0,2,2
29851,Hip-Hop/Pop,3,1,0,1,2,1,0,1,0,3,3,4,1,3,0,4,2
29852,Hip-Hop/Pop,3,1,0,2,1,1,0,0,0,2,3,4,1,3,0,4,1
29853,Hip-Hop/Pop,3,1,0,0,1,1,0,0,1,3,4,4,1,3,0,4,1
29854,Hip-Hop/Pop,3,1,0,0,2,1,1,2,1,2,4,1,1,3,2,3,2
29855,Hip-Hop/Pop,3,1,0,2,2,1,1,2,0,2,3,4,1,3,0,4,2
29856,Hip-Hop/Pop,3,1,0,1,2,1,1,1,3,3,3,4,2,4,0,3,1
29857,Hip-Hop/Pop,3,1,0,0,3,3,3,3,1,2,3,4,1,3,0,4,1
29858,Hip-Hop/Pop,0,4,4,3,3,3,1,1,4,1,4,4,2,3,2,3,0
29859,Hip-Hop/Pop,0,4,4,1,3,3,3,2,0,2,2,1,2,2,0,1,2
29860,Hip-Hop/Pop,1,1,0,3,1,1,0,1,1,4,2,2,3,3,3,0,2
29861,Hip-Hop/Pop,1,1,4,3,2,3,4,3,2,0,3,4,1,2,0,0,0
29862,Hip-Hop/Pop,1,1,0,3,2,1,0,0,1,0,2,1,3,2,3,3,2
29863,Hip-Hop/Pop,1,1,0,1,2,1,4,4,4,1,2,1,3,2,2,1,2
29864,Hip-Hop/Pop,3,3,3,3,3,3,1,0,2,1,1,1,2,1,2,1,1
29865,Hip-Hop/Pop,3,3,3,2,3,3,1,0,1,3,1,1,3,2,2,1,2
29866,Hip-Hop/Pop,3,3,3,4,3,3,1,1,1,4,1,4,2,1,0,4,0
29867,Hip-Hop/Pop,3,3,3,3,3,3,0,0,0,3,1,1,2,3,2,1,2
29868,Hip-Hop/Pop,3,3,3,4,3,3,4,4,3,3,2,1,3,2,2,1,1
29869,Hip-Hop/Pop,3,3,3,2,3,3,2,2,4,2,2,2,4,3,4,3,2
29870,Hip-Hop/Pop,3,3,3,2,3,3,3,1,1,4,0,0,1,0,1,4,0
29871,Hip-Hop/Pop,3,3,3,2,3,3,2,1,0,1,1,4,2,1,0,4,1
29872,Hip-Hop/Pop,0,3,4,2,3,3,0,0,4,4,4,3,4,3,4,1,4
29873,Hip-Hop/Pop,0,3,4,2,3,3,2,2,1,0,4,3,4,2,4,3,4
29874,Hip-Hop/Pop,0,3,4,2,3,3,0,0,1,0,4,3,4,2,4,0,3
29875,Hip-Hop/Pop,0,3,4,2,3,3,1,1,1,4,4,3,4,2,4,0,4
29876,Hip-Hop/Pop,0,3,4,2,3,3,2,1,2,1,4,3,4,3,4,3,4
29877,Hip-Hop/Pop,0,3,4,2,3,3,3,2,2,4,4,3,4,2,4,4,4
29878,Hip-Hop/Pop,3,3,4,3,2,1,2,1,2,3,1,3,4,2,4,0,3
29879,Hip-Hop/Pop,3,3,4,2,2,1,1,1,0,2,0,4,2,1,0,0,1
29880,Hip-Hop/Pop,3,3,4,3,2,3,2,2,3,1,2,2,4,0,2,0,1
29881,Hip-Hop/Pop,3,3,4,3,2,1,3,1,2,2,1,0,1,1,1,2,0
29882,Hip-Hop/Pop,3,3,4,2,2,3,3,1,4,3,2,2,4,1,3,2,2
29883,Hip-Hop/Pop,3,3,4,3,2,1,2,1,3,2,2,4,3,0,0,2,0
29884,Hip-Hop/Pop,3,3,4,2,2,3,2,2,2,3,3,1,3,1,3,2,2
29885,Hip-Hop/Pop,3,3,4,2,3,3,1,0,3,2,1,1,3,2,2,2,1
29886,Hip-Hop/Pop,3,3,4,2,3,3,3,3,2,3,2,3,4,1,4,0,4
29887,Hip-Hop/Pop,3,3,4,2,3,3,4,3,2,3,1,2,3,1,3,2,2
29888,Hip-Hop/Pop,1,4,0,0,4,2,1,1,1,0,3,4,1,1,0,4,2
29889,Hip-Hop/Pop,1,4,0,3,4,0,2,1,3,2,3,4,2,2,0,2,0
29890,Hip-Hop/Pop,1,4,0,1,0,0,0,0,0,4,3,1,2,3,2,2,2
29891,Hip-Hop/Pop,1,4,0,0,0,0,1,1,1,3,2,4,1,1,0,1,0
29892,Hip-Hop/Pop,1,4,0,0,0,0,2,1,0,3,3,0,1,2,1,2,0
29893,Hip-Hop/Pop,1,4,0,0,0,2,0,0,1,2,3,4,2,1,0,1,1
29894,Hip-Hop/Pop,1,4,0,0,0,2,0,0,0,1,3,0,0,1,1,3,1
29895,Hip-Hop/Pop,1,4,0,0,4,2,2,1,1,0,2,1,2,2,2,0,3
29896,Hip-Hop/Pop,1,4,0,1,4,2,0,0,1,1,3,4,1,2,2,3,1
29897,Hip-Hop/Pop,1,4,0,0,0,2,1,0,0,2,2,4,2,1,0,1,1
29898,Hip-Hop/Pop,1,4,0,1,4,2,3,2,2,2,4,0,0,1,0,3,0
29899,Hip-Hop/Pop,1,4,0,0,4,2,3,2,1,1,4,2,4,1,3,0,1
29900,Hip-Hop/Pop,1,4,0,3,1,4,2,1,1,0,4,4,1,1,0,3,1
29901,Hip-Hop/Pop,1,4,0,1,1,1,2,1,2,1,3,2,4,1,3,0,2
29902,Hip-Hop/Pop,3,4,0,1,1,4,4,4,2,2,4,4,1,2,2,4,2
29903,Hip-Hop/Pop,3,4,0,0,4,4,1,2,0,2,4,1,1,2,2,2,3
29904,Hip-Hop/Pop,3,4,0,0,4,4,2,4,1,2,4,1,2,3,3,0,2
29905,Hip-Hop/Pop,3,4,0,0,4,4,1,1,0,2,4,4,1,2,0,1,2
29906,Hip-Hop/Pop,3,4,0,0,1,4,3,4,2,2,4,1,2,2,2,0,2
29907,Hip-Hop/Pop,3,4,0,1,3,4,0,1,1,2,3,1,2,2,3,0,2
29908,Hip-Hop/Pop,3,4,0,1,1,1,2,2,1,2,4,2,3,2,3,4,2
29909,Hip-Hop/Pop,3,4,0,2,1,1,2,2,1,2,3,4,1,1,0,4,2
29910,Hip-Hop/Pop,3,4,0,1,2,1,4,4,2,2,4,2,3,2,3,3,3
29911,Hip-Hop/Pop,0,0,3,2,3,3,2,3,2,4,4,3,4,1,4,3,4
29912,Hip-Hop/Pop,0,4,3,2,2,1,2,2,3,4,4,2,4,2,3,4,2
29913,Hip-Hop/Pop,0,4,3,3,2,1,3,3,4,4,4,1,2,2,2,3,2
29914,Hip-Hop/Pop,0,4,3,1,3,1,3,2,3,4,4,2,3,3,3,1,3
29915,Hip-Hop/Pop,0,4,3,1,2,3,4,4,4,4,4,1,3,2,2,3,1
29916,Hip-Hop/Pop,0,4,0,2,2,1,3,2,1,1,1,2,2,2,3,0,3
29917,Hip-Hop/Pop,0,4,0,1,3,1,0,0,1,4,2,4,2,1,0,4,0
29918,Hip-Hop/Pop,0,4,0,3,2,3,2,1,2,1,1,4,1,1,0,2,1
29919,Hip-Hop/Pop,0,0,3,2,3,3,0,1,2,3,2,1,2,2,2,3,1
29920,Hip-Hop/Pop,3,4,0,3,1,4,1,0,3,3,3,4,1,2,0,0,0
29921,Hip-Hop/Pop,3,4,0,1,1,4,1,1,1,1,2,1,2,3,2,3,2
29922,Hip-Hop/Pop,3,4,0,1,4,2,1,1,1,0,0,1,3,2,2,1,2
29923,Hip-Hop/Pop,3,4,0,2,4,4,1,1,1,2,0,0,1,1,1,2,0
29924,Hip-Hop/Pop,3,4,0,0,4,2,0,0,1,2,1,4,2,2,0,1,1
29925,Hip-Hop/Pop,3,4,0,2,4,4,0,0,1,3,3,4,2,2,0,0,1
29926,Hip-Hop/Pop,3,4,0,0,1,1,2,1,2,0,1,2,3,2,3,3,4
29927,Hip-Hop/Pop,3,4,0,1,1,1,0,0,0,0,2,1,2,3,2,0,3
29928,Hip-Hop/Pop,0,1,4,3,3,3,0,0,0,0,2,2,4,0,4,2,3
29929,Hip-Hop/Pop,0,1,4,3,3,3,1,1,2,1,4,2,4,0,4,0,3
29930,Hip-Hop/Pop,0,1,4,2,3,3,1,1,0,4,3,2,4,1,3,2,3
29931,Hip-Hop/Pop,0,4,0,1,3,3,2,1,3,1,3,1,2,2,2,4,2
29932,Hip-Hop/Pop,3,4,0,1,1,4,1,2,0,1,2,1,1,3,0,0,3
29933,Hip-Hop/Pop,3,4,0,0,4,4,0,1,0,2,1,4,1,3,0,1,3
29934,Hip-Hop/Pop,3,4,0,1,2,1,3,2,3,2,1,4,1,2,0,3,3
29935,Hip-Hop/Pop,3,4,0,2,4,4,4,4,0,1,1,1,1,3,0,1,3
29936,Hip-Hop/Pop,3,4,0,1,4,4,0,0,1,3,1,4,1,2,0,2,2
29937,Hip-Hop/Pop,3,4,0,2,1,4,1,1,1,3,1,1,1,3,0,3,3
29938,Hip-Hop/Pop,3,4,0,2,1,4,1,1,0,3,1,4,1,3,0,1,2
29939,Hip-Hop/Pop,3,4,0,2,1,1,2,2,1,2,1,1,1,3,2,2,3
29940,Hip-Hop/Pop,1,3,2,2,3,3,0,0,1,2,1,2,3,3,3,2,2
29941,Hip-Hop/Pop,2,3,2,3,3,3,0,0,0,1,0,4,1,1,0,3,1
29942,Hip-Hop/Pop,2,3,2,3,3,3,3,2,2,1,1,4,0,1,0,1,1
29943,Hip-Hop/Pop,2,3,2,2,3,3,2,1,2,1,2,4,1,2,0,3,1
29944,Hip-Hop/Pop,2,3,2,2,3,3,2,1,3,1,1,4,1,1,0,4,1
29945,Hip-Hop/Pop,2,3,2,3,3,3,2,3,3,3,2,0,0,1,1,2,0
29946,Hip-Hop/Pop,2,3,2,2,3,3,2,1,1,1,2,4,1,2,2,1,1
29947,Hip-Hop/Pop,2,3,2,3,3,3,3,3,4,0,2,1,2,3,2,2,1
29948,Hip-Hop/Pop,2,3,2,1,3,3,1,0,2,1,3,0,0,2,1,1,0
29949,Hip-Hop/Pop,2,3,2,2,3,3,4,4,4,1,1,4,0,1,0,3,1
29950,Hip-Hop/Pop,2,3,2,1,3,3,0,0,1,1,1,0,0,0,1,2,0
29951,Hip-Hop/Pop,2,3,2,3,3,3,1,0,2,0,2,2,3,3,3,2,3
29952,Hip-Hop/Pop,2,4,3,2,4,2,4,4,2,0,1,2,3,0,3,2,4
29953,Hip-Hop/Pop,2,4,3,1,4,2,1,2,2,0,1,2,4,0,4,3,3
29954,Hip-Hop/Pop,2,4,3,0,0,0,1,2,0,1,1,2,3,0,3,1,4
29955,Hip-Hop/Pop,2,4,3,2,0,0,3,3,4,1,0,2,2,0,2,2,3
29956,Hip-Hop/Pop,2,4,3,2,0,0,1,2,2,4,0,2,3,0,3,3,4
29957,Hip-Hop/Pop,2,4,3,1,0,2,2,2,1,2,0,4,0,0,0,1,3
29958,Hip-Hop/Pop,2,4,3,1,0,0,3,4,3,4,0,2,3,0,3,3,3
29959,Hip-Hop/Pop,2,4,3,2,0,2,3,3,0,1,0,2,2,0,3,0,4
29960,Hip-Hop/Pop,2,4,3,0,1,4,2,3,2,3,0,4,1,0,1,2,2
29961,Hip-Hop/Pop,2,4,3,2,0,0,2,3,0,3,0,2,3,0,2,0,3
29962,Hip-Hop/Pop,2,4,3,2,0,2,1,3,4,4,2,1,2,0,2,4,3
29963,Hip-Hop/Pop,2,4,3,1,4,2,4,3,2,2,0,2,2,0,3,0,4
29964,Hip-Hop/Pop,2,4,3,4,4,2,4,4,3,2,0,1,1,0,2,0,3
29965,Hip-Hop/Pop,2,4,3,0,4,4,2,2,4,4,3,4,1,0,0,4,1
29966,Hip-Hop/Pop,2,4,3,1,4,2,4,4,2,4,1,2,2,1,3,1,4
29967,Hip-Hop/Pop,2,4,3,0,1,4,2,2,1,3,0,4,1,0,0,3,2
29968,Hip-Hop/Pop,2,4,3,1,1,4,4,4,4,2,1,2,3,1,3,0,3
29969,Hip-Hop/Pop,2,4,3,0,2,1,4,4,4,3,3,1,2,2,2,1,2
29970,Hip-Hop/Pop,2,4,3,2,2,1,4,4,3,2,1,4,1,0,0,0,3
29971,Hip-Hop/Pop,0,4,1,0,1,1,3,3,1,1,2,1,1,2,2,0,3
29972,Hip-Hop/Pop,0,4,1,1,4,4,1,2,1,1,2,1,2,3,2,3,3
29973,Hip-Hop/Pop,0,4,1,1,4,4,2,1,3,1,2,4,1,1,0,1,2
29974,Hip-Hop/Pop,0,4,1,1,4,4,4,4,4,3,2,1,1,3,2,3,3
29975,Hip-Hop/Pop,0,4,1,2,1,4,1,1,3,3,2,4,0,1,0,2,2
29976,Hip-Hop/Pop,0,4,1,3,2,1,3,4,1,1,2,4,1,1,0,2,3
29977,Hip-Hop/Pop,0,4,1,2,2,1,2,3,2,1,2,4,0,1,0,0,3
29978,Hip-Hop/Pop,0,1,1,2,3,1,0,0,0,3,2,4,2,1,2,3,1
29979,Hip-Hop/Pop,0,1,1,3,2,1,4,3,3,3,2,4,1,1,0,1,1
29980,Hip-Hop/Pop,0,1,1,2,3,3,2,3,1,3,2,4,2,1,2,4,1
29981,Hip-Hop/Pop,0,1,1,3,2,1,1,1,1,3,2,4,2,1,2,0,1
29982,Hip-Hop/Pop,0,1,1,2,3,3,2,2,0,0,2,4,2,1,0,2,1
29983,Hip-Hop/Pop,3,1,1,1,1,1,2,2,3,3,3,1,3,4,2,1,1
29984,Hip-Hop/Pop,3,1,1,0,1,4,1,1,3,2,3,1,3,4,2,0,1
29985,Hip-Hop/Pop,3,1,1,0,1,4,1,0,2,3,4,4,2,4,2,1,0
29986,Hip-Hop/Pop,3,1,1,2,4,4,1,1,2,2,3,4,1,2,0,2,0
29987,Hip-Hop/Pop,3,1,1,0,4,4,0,0,2,2,4,4,2,3,2,0,0
29988,Hip-Hop/Pop,3,1,1,1,1,1,4,4,4,2,4,4,2,3,2,1,1
29989,Hip-Hop/Pop,3,1,1,1,1,1,3,3,4,3,3,1,2,4,2,1,1
29990,Hip-Hop/Pop,3,1,1,1,1,1,0,0,1,2,3,1,2,4,2,2,1
29991,Hip-Hop/Pop,3,1,1,0,2,1,0,0,0,2,3,2,3,4,3,1,1
29992,Hip-Hop/Pop,3,1,1,2,2,1,3,3,3,3,4,1,2,4,2,2,1
29993,Hip-Hop/Pop,3,1,1,0,3,3,1,1,0,2,3,1,3,4,2,3,2
29994,Hip-Hop/Pop,2,1,3,0,1,4,4,4,3,2,4,1,1,2,2,1,4
29995,Hip-Hop/Pop,2,1,3,1,0,2,3,2,3,2,3,1,1,2,2,3,4
29996,Hip-Hop/Pop,2,1,3,0,0,2,4,3,2,2,1,4,2,1,0,4,1
29997,Hip-Hop/Pop,2,1,3,0,4,2,3,3,0,3,3,1,1,2,0,1,3
29998,Hip-Hop/Pop,2,1,3,0,1,4,4,3,3,2,1,4,1,1,0,0,2
29999,Hip-Hop/Pop,2,1,3,0,0,2,4,3,1,2,3,4,1,1,0,1,2
30000,Hip-Hop/Pop,2,1,3,0,4,2,4,3,2,2,0,1,3,0,0,4,2
30001,Hip-Hop/Pop,2,1,3,0,4,2,3,4,3,2,3,1,1,2,2,1,4
30002,Hip-Hop/Pop,2,1,3,0,4,4,4,3,2,2,0,3,4,0,4,4,3
30003,Hip-Hop/Pop,2,1,3,0,0,2,4,4,1,2,4,2,1,2,2,1,4
30004,Hip-Hop/Pop,2,1,3,0,4,4,4,3,2,2,1,4,0,0,0,3,2
30005,Hip-Hop/Pop,2,1,3,0,0,2,4,3,1,2,2,1,1,0,0,1,3
30006,Hip-Hop/Pop,2,1,3,0,4,2,3,3,3,2,2,1,0,0,0,3,4
30007,Hip-Hop/Pop,2,1,3,0,1,1,1,2,1,3,2,1,0,0,0,4,4
30008,Hip-Hop/Pop,2,1,3,1,4,2,4,4,0,2,3,1,0,0,0,3,4
30009,Hip-Hop/Pop,2,1,3,0,1,1,2,3,1,2,4,1,0,0,0,2,4
30010,Hip-Hop/Pop,2,1,3,0,4,4,4,4,2,2,2,1,0,0,2,2,4
30011,Hip-Hop/Pop,2,1,3,0,1,4,3,3,1,2,3,1,0,0,0,0,4
30012,Hip-Hop/Pop,2,1,3,2,2,1,3,3,0,1,2,4,0,0,0,2,4
30013,Hip-Hop/Pop,1,3,2,1,3,3,2,2,1,2,0,1,3,1,2,1,1
30014,Hip-Hop/Pop,3,1,4,2,2,1,1,1,2,3,2,1,3,2,2,2,1
30015,Hip-Hop/Pop,3,1,4,1,2,1,3,2,2,1,2,2,3,3,3,0,3
30016,Hip-Hop/Pop,3,1,4,2,3,3,1,1,1,1,2,2,3,3,3,2,2
30017,Hip-Hop/Pop,3,1,4,2,2,1,2,2,2,0,2,1,3,2,3,3,2
30018,Hip-Hop/Pop,3,1,4,2,2,1,0,0,0,1,2,4,2,2,0,4,1
30019,Hip-Hop/Pop,3,1,4,1,3,3,2,2,1,3,2,1,2,3,2,0,2
30020,Hip-Hop/Pop,3,1,4,1,3,3,0,0,1,3,2,1,2,2,2,3,2
30021,Hip-Hop/Pop,3,1,4,2,2,3,3,2,1,2,2,1,2,2,2,2,1
30022,Hip-Hop/Pop,3,1,4,1,3,3,2,2,1,0,2,1,2,2,2,4,1
30023,Hip-Hop/Pop,0,0,0,0,2,3,4,3,2,1,4,3,4,4,4,1,3
30024,Hip-Hop/Pop,3,4,0,2,1,1,3,3,3,3,4,0,0,1,1,3,0
30025,Hip-Hop/Pop,3,4,0,2,0,2,2,3,0,0,4,4,1,0,0,0,1
30026,Hip-Hop/Pop,3,4,0,2,4,2,4,4,4,2,4,0,0,0,1,0,0
30027,Hip-Hop/Pop,3,4,0,3,4,4,3,3,3,2,4,0,0,0,1,3,0
30028,Hip-Hop/Pop,3,4,0,2,0,2,3,3,1,0,4,0,0,0,0,0,1
30029,Hip-Hop/Pop,3,4,0,1,4,2,3,3,2,1,4,4,1,0,0,1,2
30030,Hip-Hop/Pop,3,4,0,3,1,4,2,2,1,1,4,0,0,0,1,3,0
30031,Hip-Hop/Pop,3,4,0,1,1,1,3,4,1,1,4,0,0,0,1,0,1
30032,Hip-Hop/Pop,3,4,0,3,1,4,0,1,1,3,4,0,0,0,1,3,0
30033,Hip-Hop/Pop,3,4,0,2,3,3,4,4,3,1,4,4,1,1,0,2,1
30034,Hip-Hop/Pop,3,4,0,4,2,1,4,4,1,1,4,0,0,0,1,0,1
30035,Hip-Hop/Pop,2,1,0,3,3,3,0,1,2,4,3,4,1,2,0,4,2
30036,Hip-Hop/Pop,1,1,0,0,2,1,3,2,2,1,2,3,4,4,4,2,4
30037,Hip-Hop/Pop,1,1,0,4,4,4,3,3,2,2,2,3,4,4,4,0,4
30038,Hip-Hop/Pop,1,1,0,3,4,4,2,1,0,4,2,3,4,4,4,0,4
30039,Hip-Hop/Pop,1,1,0,3,4,4,1,1,2,3,2,3,4,4,4,0,4
30040,Hip-Hop/Pop,1,1,0,4,1,4,1,1,2,3,2,2,3,3,3,3,4
30041,Hip-Hop/Pop,1,1,0,4,1,1,0,0,0,2,1,3,4,3,4,0,4
30042,Hip-Hop/Pop,1,1,0,3,3,3,3,3,1,1,3,3,4,4,4,0,4
30043,Hip-Hop/Pop,1,1,0,4,2,3,1,1,1,2,0,2,2,1,3,1,4
30044,Hip-Hop/Pop,0,1,3,0,3,3,4,4,3,1,1,0,0,3,1,0,0
30045,Hip-Hop/Pop,0,1,3,0,3,3,2,2,0,2,2,0,0,1,1,2,0
30046,Hip-Hop/Pop,0,1,1,3,3,3,2,3,1,1,4,4,1,3,0,2,2
30047,Hip-Hop/Pop,0,1,1,1,3,3,2,1,0,2,2,2,3,3,3,1,2
30048,Hip-Hop/Pop,0,1,1,3,3,3,2,2,2,2,2,4,1,1,0,4,1
30049,Hip-Hop/Pop,3,4,0,1,4,4,3,4,2,2,2,2,2,4,3,1,4
30050,Hip-Hop/Pop,3,4,0,1,0,2,3,4,3,2,3,2,2,4,3,1,4
30051,Hip-Hop/Pop,3,4,0,0,4,4,2,3,2,2,2,2,2,4,3,0,4
30052,Hip-Hop/Pop,3,4,0,0,0,2,2,3,2,2,1,2,3,4,3,0,4
30053,Hip-Hop/Pop,3,4,0,2,4,4,1,2,4,2,2,2,2,4,3,0,4
30054,Hip-Hop/Pop,3,4,0,1,1,1,2,3,2,2,2,2,2,4,3,1,4
30055,Hip-Hop/Pop,3,4,0,1,4,2,3,4,3,2,2,2,2,4,3,0,4
30056,Hip-Hop/Pop,3,4,0,2,4,4,2,3,3,2,2,2,2,3,3,0,4
30057,Hip-Hop/Pop,3,4,0,4,1,1,2,3,2,2,1,2,2,3,3,0,4
30058,Hip-Hop/Pop,3,4,0,2,1,1,1,2,4,2,2,2,1,4,3,1,4
30059,Hip-Hop/Pop,1,3,2,1,3,3,2,2,3,2,2,4,2,2,0,2,1
30060,Hip-Hop/Pop,0,4,1,4,1,1,2,2,3,3,4,3,3,4,4,2,4
30061,Hip-Hop/Pop,0,4,1,1,4,4,3,3,4,0,4,3,4,4,4,0,4
30062,Hip-Hop/Pop,0,4,1,2,1,4,2,3,4,0,3,3,4,4,4,2,4
30063,Hip-Hop/Pop,0,4,1,3,4,4,3,3,3,0,2,3,4,4,4,3,4
30064,Hip-Hop/Pop,0,4,1,3,1,1,1,1,2,0,4,3,3,4,4,2,4
30065,Hip-Hop/Pop,0,4,1,2,3,3,1,2,4,0,4,3,4,4,4,3,3
30066,Hip-Hop/Pop,0,4,1,1,3,1,1,1,2,1,2,2,3,4,3,0,4
30067,Hip-Hop/Pop,2,3,2,0,3,3,2,0,0,0,1,0,0,0,1,0,0
30068,Hip-Hop/Pop,2,3,2,0,3,3,4,3,4,1,2,4,1,2,2,0,1
30069,Hip-Hop/Pop,2,3,2,0,3,3,0,0,0,4,1,0,0,0,0,4,1
30070,Hip-Hop/Pop,2,3,2,0,3,3,3,2,3,1,3,0,0,0,1,0,0
30071,Hip-Hop/Pop,2,3,2,0,3,3,1,1,1,4,1,2,4,2,3,4,2
30072,Hip-Hop/Pop,2,3,2,0,3,3,1,1,4,1,2,2,3,3,3,4,2
30073,Hip-Hop/Pop,2,3,2,0,3,3,2,2,1,4,1,2,3,3,3,2,3
30074,Hip-Hop/Pop,2,3,2,0,3,3,2,2,3,3,2,0,1,1,1,4,0
30075,Hip-Hop/Pop,2,3,2,0,3,3,4,4,3,4,0,4,1,0,0,3,2
30076,Hip-Hop/Pop,2,3,2,0,3,3,1,0,2,1,2,0,0,0,1,3,0
30077,Hip-Hop/Pop,2,3,2,0,3,3,0,0,4,1,2,1,3,2,3,1,0
30078,Hip-Hop/Pop,2,3,2,0,3,3,2,1,0,1,1,0,0,0,1,0,0
